lat,lon
-37.83064803,144.9858365
-37.80918766,144.9734418
-37.80678347,144.9548781
-37.80664662,144.9645236
-37.79740735,144.9661382
-37.79996208,144.9639152
-37.81489703,144.9384922
-37.80621321,144.9631091
-37.80481015,144.9630821
-37.81769746,144.9673606
-37.7990804,144.9673288
-37.80131601,144.9621963
-37.8049181,144.9603009
-37.81461763,144.9386698
-37.79360214,144.9710292
-37.79912085,144.9640522
-37.80441213,144.9679506
-37.80666961,144.9641017
-37.80496271,144.9657816
-37.80491604,144.9653707
-37.806887,144.9662309
-37.8042172,144.9576154
-37.80234393,144.9556732
-37.80134135,144.9548156
-37.80346912,144.9605679
-37.81361642,144.9444532
-37.81464845,144.9416116
-37.81298398,144.9420904
-37.81299868,144.942772
-37.8146032,144.937964
-37.81430235,144.9393675
-37.81462717,144.9399413
-37.82000646,144.9438809
-37.82011503,144.9424556
-37.81337723,144.9733997
-37.82066879,144.9407592
-37.8145597,144.9733754
-37.802109,144.959269
-37.82066649,144.9418953
-37.82094008,144.9421169
-37.80425358,144.9593913
-37.82045925,144.9685222
-37.82033312,144.9685032
-37.7927026,144.9420496
-37.8060403,144.9651798
-37.79600664,144.9668947
-37.80181921,144.9606701
-37.80194212,144.9606483
-37.81450914,144.9407772
-37.8146076,144.9379532
-37.80490459,144.9615507
-37.82011239,144.9500642
-37.79714602,144.9582075
-37.79693716,144.9556018
-37.7969282,144.9555682
-37.79692516,144.9555852
-37.80475268,144.947684
-37.82059835,144.9492389
-37.82061387,144.9491676
-37.81653966,144.966642
-37.81258581,144.9727603
-37.81422405,144.9387499
-37.81421105,144.9387953
-37.79866169,144.9689419
-37.80323011,144.9625449
-37.81475117,144.9632517
-37.79400231,144.9212803
-37.810346,144.9652769
-37.81984292,144.9441452
-37.80958635,144.9710717
-37.8128558,144.9837665
-37.79513477,144.9710393
-37.79510953,144.9712695
-37.80211614,144.9578822
-37.80978985,144.9727414
-37.81830327,144.944734
-37.81656588,144.9547318
-37.801962,144.9664829
-37.80036038,144.9642585
-37.80721433,144.9439443
-37.80712371,144.9625645
-37.80712717,144.9625924
-37.80656853,144.9611554
-37.82678705,144.9664664
-37.81373049,144.9688752
-37.80445139,144.9564291
-37.8045498,144.9603849
-37.8089944,144.980557
-37.81043398,144.96059
-37.81439444,144.9664139
-37.81432424,144.9665288
-37.79866245,144.9680818
-37.80552024,144.9614445
-37.80853506,144.9483699
-37.8039745,144.9602085
-37.81460661,144.9386993
-37.81653405,144.9633401
-37.80792341,144.9685106
-37.80790727,144.9685049
-37.80920038,144.9735522
-37.79551669,144.9750395
-37.79551022,144.9749833
-37.79834992,144.9440261
-37.80661768,144.9645486
-37.79768657,144.9645857
-37.81091892,144.9455008
-37.81076935,144.945378
-37.80582216,144.962899
-37.82047173,144.9402252
-37.81448933,144.9631238
-37.80632791,144.9589649
-37.81863775,144.9464208
-37.81158456,144.936016
-37.81423285,144.938728
-37.81785935,144.9580553
-37.80888685,144.9666514
-37.80227434,144.9445104
-37.80468005,144.9537169
-37.80553768,144.9614419
-37.78440726,144.9591498
-37.81465987,144.9449788
-37.81298461,144.9561638
-37.79311066,144.9698908
-37.7931431,144.9698854
-37.80222241,144.9603842
-37.80074931,144.9625583
-37.800611,144.9625803
-37.81312084,144.9672874
-37.79645834,144.9246465
-37.79648546,144.9246716
-37.81415431,144.9390494
-37.81442632,144.9382689
-37.79948007,144.952866
-37.79340752,144.9400095
-37.79617048,144.9351597
-37.81433454,144.9658992
-37.82054688,144.9573153
-37.79885249,144.9680601
-37.79878935,144.9692531
-37.80297153,144.9688553
-37.81265998,144.9653362
-37.79343069,144.9217194
-37.79433338,144.9221115
-37.79329791,144.9210333
-37.79313126,144.920955
-37.79282549,144.9224868
-37.79303552,144.9241717
-37.79983721,144.947301
-37.79301294,144.9245218
-37.79721502,144.9529991
-37.79194892,144.9378696
-37.80692985,144.9629801
-37.83905871,144.9770016
-37.80964511,144.9609143
-37.81398415,144.9669
-37.80553214,144.951863
-37.80330222,144.9632233
-37.80335695,144.9633345
-37.80281263,144.9637087
-37.80570787,144.9449524
-37.80561832,144.9546126
-37.81345737,144.9661621
-37.79453053,144.9300059
-37.8125404,144.9617776
-37.77816374,144.9597658
-37.81987092,144.9665046
-37.82059819,144.9632005
-37.79707131,144.9657112
-37.81454898,144.9624984
-37.80938962,144.9641323
-37.81397934,144.9720612
-37.79710688,144.9680846
-37.79734235,144.9702891
-37.80308927,144.9489346
-37.80591283,144.9643903
-37.80592596,144.9643884
-37.80510056,144.9499673
-37.80570755,144.955402
-37.79987152,144.9431882
-37.8299695,144.9663177
-37.81749719,144.9592678
-37.80732897,144.9593468
-37.81836862,144.9562281
-37.81274499,144.9686732
-37.80238588,144.9615812
-37.81698348,144.96106
-37.81495467,144.9611021
-37.81174289,144.9560607
-37.8145612,144.957846
-37.81458482,144.9578567
-37.81462247,144.9575852
-37.81728984,144.9590863
-37.81730801,144.9590948
-37.79729886,144.9677832
-37.80185823,144.9655359
-37.80185526,144.9655101
-37.79712235,144.9692005
-37.81075232,144.9616805
-37.81762231,144.9638977
-37.80732786,144.9555313
-37.81384293,144.9544124
-37.82356978,144.9813452
-37.82820391,144.9684204
-37.81849351,144.9681041
-37.81847389,144.9680954
-37.79916409,144.9700703
-37.82421996,144.9702316
-37.84545291,144.9824213
-37.78170412,144.9579092
-37.81055698,144.9685554
-37.80963285,144.9722379
-37.80022785,144.9671344
-37.80592396,144.9584013
-37.80591897,144.9584094
-37.79905198,144.9702425
-37.81349643,144.9545469
-37.81422229,144.9548824
-37.81863746,144.9566135
-37.80794601,144.9548069
-37.80972039,144.9556303
-37.81427219,144.962741
-37.83618546,144.9759826
-37.82278148,144.9781023
-37.81076605,144.957179
-37.81282854,144.9626389
-37.80689252,144.9599391
-37.8169457,144.9618971
-37.82366503,144.9669784
-37.80657892,144.9581873
-37.81439945,144.9663961
-37.82039836,144.9685083
-37.82008338,144.9684861
-37.80421263,144.9575542
-37.81902489,144.9624645
-37.81901487,144.9624944
-37.81415497,144.9716738
-37.82158408,144.9690124
-37.80341444,144.9496865
-37.80085989,144.9671684
-37.79680201,144.9662466
-37.81175092,144.9713298
-37.80803774,144.9579428
-37.79956309,144.9570082
-37.8017099,144.9538228
-37.8103716,144.9668371
-37.7958506,144.936771
-37.80147354,144.9546589
-37.81694792,144.9652503
-37.81684459,144.9657739
-37.81232647,144.9705329
-37.81234141,144.9705372
-37.81355406,144.9653059
-37.81955989,144.945288
-37.81213614,144.9651021
-37.80056791,144.9472506
-37.82235932,144.9467774
-37.79505654,144.9726718
-37.79462109,144.9744052
-37.79442239,144.974453
-37.81039663,144.9645148
-37.81392475,144.9423508
-37.8010267,144.9453077
-37.82122714,144.9471007
-37.79522995,144.927348
-37.79537576,144.9269485
-37.82134844,144.9561034
-37.79868965,144.9683319
-37.81664052,144.9544371
-37.80918607,144.9637688
-37.79633735,144.9540609
-37.80936865,144.9638522
-37.79575357,144.9543048
-37.79490789,144.9550618
-37.79542904,144.9401231
-37.79312611,144.9209598
-37.79432004,144.9398952
-37.79432495,144.9394964
-37.79492065,144.9393896
-37.79496975,144.9395738
-37.79208716,144.9240818
-37.81466273,144.9732772
-37.79833371,144.968997
-37.79882052,144.9641008
-37.81741167,144.954018
-37.81742465,144.9540235
-37.82116938,144.957168
-37.82109895,144.9571234
-37.79988993,144.958275
-37.79989989,144.958361
-37.81194942,144.961976
-37.79385902,144.9402881
-37.81103759,144.9645953
-37.79513918,144.9717452
-37.78479854,144.9588942
-37.79337871,144.9746404
-37.79885958,144.9731936
-37.82139738,144.9452668
-37.80483147,144.9603412
-37.80929903,144.9833196
-37.8134369,144.9545855
-37.8134266,144.9546151
-37.79676426,144.9740321
-37.79773101,144.9738782
-37.81791658,144.9500223
-37.80530482,144.9581343
-37.79527399,144.9557336
-37.80584555,144.9546774
-37.80376575,144.9517387
-37.80192535,144.9459122
-37.81289799,144.9624077
-37.80029621,144.9637317
-37.82322157,144.9413331
-37.79349987,144.921217
-37.7952496,144.9429938
-37.81501941,144.939264
-37.80066811,144.9481599
-37.80211629,144.9620418
-37.81241282,144.9690967
-37.81296919,144.9603211
-37.81692483,144.9612692
-37.79572,144.974217
-37.8049705,144.9603088
-37.82252172,144.9397463
-37.7927296,144.9569385
-37.79940591,144.9552937
-37.81841243,144.949589
-37.8194383,144.9504053
-37.82078722,144.9514588
-37.79542685,144.9429675
-37.80248161,144.9619786
-37.81335471,144.9622778
-37.79943027,144.9406388
-37.7985528,144.9653641
-37.79854181,144.9650358
-37.81238853,144.9691827
-37.82423613,144.9437167
-37.82422694,144.9436963
-37.80832183,144.9744223
-37.79738621,144.9330355
-37.79977682,144.9588982
-37.80982001,144.9669428
-37.8026946,144.964367
-37.79978747,144.946805
-37.81080344,144.9880964
-37.7996707,144.9485641
-37.80494233,144.9656144
-37.79572182,144.9344935
-37.79572494,144.9345275
-37.81529963,144.9590934
-37.81923515,144.9472068
-37.80053706,144.9557241
-37.80036645,144.9627854
-37.79466168,144.9438096
-37.79460925,144.9433563
-37.79447068,144.94211
-37.81339266,144.9886477
-37.8133787,144.9886484
-37.81517779,144.9842567
-37.81554242,144.9873551
-37.81495983,144.983201
-37.815065,144.9841487
-37.81602785,144.971902
-37.81684691,144.9352064
-37.81342735,144.9417652
-37.82070335,144.9505649
-37.82072623,144.9505797
-37.80566749,144.9616996
-37.79433832,144.9308839
-37.79970057,144.9564034
-37.82673528,144.959313
-37.8121787,144.9361854
-37.80220586,144.9303362
-37.80450092,144.9540298
-37.80258633,144.9511038
-37.82199505,144.9356957
-37.80224718,144.9489225
-37.79738255,144.9581538
-37.81346008,144.9508703
-37.80035121,144.9554892
-37.81506741,144.9585382
-37.81664285,144.9531972
-37.81665743,144.9532011
-37.80918702,144.946217
-37.8092073,144.9462328
-37.79676707,144.9341636
-37.81434933,144.9397861
-37.81439973,144.9398133
-37.81243905,144.9732604
-37.82045666,144.9489532
-37.79961281,144.9271381
-37.81798342,144.957602
-37.81798065,144.9576138
-37.81519294,144.9842522
-37.81030933,144.9526592
-37.79936162,144.955037
-37.79889151,144.9640945
-37.81151777,144.9715484
-37.82481369,144.966823
-37.82491044,144.9667948
-37.82491779,144.9667928
-37.79171481,144.9245784
-37.81497103,144.9636199
-37.81264704,144.9570629
-37.81726693,144.9646768
-37.8100996,144.9693059
-37.81197195,144.9629292
-37.81026931,144.9619319
-37.80677625,144.9598962
-37.81775736,144.9583894
-37.81606078,144.9682869
-37.8101146,144.9660036
-37.81072759,144.9670266
-37.81342974,144.9417679
-37.80887327,144.9589641
-37.81374134,144.9688411
-37.81210443,144.9701203
-37.81150475,144.9715406
-37.80995641,144.9697976
-37.79855281,144.9651665
-37.80921844,144.9690142
-37.80936681,144.9685041
-37.80855436,144.9677815
-37.79828561,144.9574153
-37.79860362,144.9573777
-37.81788278,144.9561749
-37.79965032,144.9559431
-37.82445636,144.9457496
-37.81088453,144.9598338
-37.82127447,144.9673276
-37.81371781,144.9729404
-37.8127551,144.9686322
-37.80796686,144.968532
-37.80965572,144.9722472
-37.80959063,144.9721153
-37.80380408,144.9680534
-37.83139115,144.9870277
-37.81274203,144.9525543
-37.81298792,144.9561466
-37.81341956,144.9579477
-37.81505973,144.9566511
-37.81816239,144.9569684
-37.81057156,144.9600994
-37.81373888,144.9546581
-37.80235055,144.9511176
-37.81087886,144.9586749
-37.81146535,144.956145
-37.81545459,144.9579528
-37.81525532,144.9578634
-37.81573525,144.9639706
-37.81581605,144.9528199
-37.80207502,144.9598094
-37.8143191,144.9714502
-37.81350048,144.9739109
-37.81494281,144.9745757
-37.80743455,144.968298
-37.81459499,144.9579911
-37.80622462,144.9582315
-37.81336805,144.9624916
-37.80056922,144.9577337
-37.80055796,144.9577341
-37.8086793,144.9665462
-37.80877432,144.9587306
-37.8105332,144.9561101
-37.8156385,144.9552462
-37.81512709,144.9564094
-37.81474198,144.9574826
-37.81801189,144.9591346
-37.82012885,144.9575918
-37.81987398,144.9556487
-37.81986069,144.9556877
-37.8225275,144.9694605
-37.82242313,144.9694126
-37.82120328,144.9674632
-37.81639161,144.9560613
-37.80987341,144.9633006
-37.81248952,144.9731141
-37.79819851,144.968755
-37.79817245,144.968759
-37.79812134,144.9687688
-37.79814082,144.9687646
-37.79814784,144.968764
-37.8145409,144.9618961
-37.81622894,144.9636751
-37.81875653,144.9548863
-37.81833929,144.9563449
-37.80958081,144.9665032
-37.80959709,144.9665066
-37.80964649,144.966528
-37.81531385,144.960991
-37.81584634,144.9609437
-37.81877844,144.9597805
-37.80963839,144.9611765
-37.81779785,144.954445
-37.81820124,144.9539169
-37.82002504,144.957244
-37.8165735,144.9640945
-37.81129553,144.9573941
-37.80915867,144.9649051
-37.81576876,144.9527903
-37.8022647,144.9495506
-37.82013065,144.9423956
-37.82208386,144.9444496
-37.82070978,144.9420726
-37.80377348,144.9600701
-37.80930966,144.9833929
-37.81684268,144.9657835
-37.79501644,144.974348
-37.79501586,144.9743297
-37.80114372,144.9564974
-37.79460434,144.9404506
-37.79511282,144.9400303
-37.79444406,144.9399687
-37.79462246,144.9394359
-37.79492047,144.9393788
-37.79490213,144.9398196
-37.79440003,144.9406199
-37.7944499,144.9410862
-37.82405475,144.9512707
-37.82794994,144.9575648
-37.81170623,144.9679171
-37.80875165,144.9703742
-37.80922416,144.968996
-37.80588484,144.9569926
-37.79848258,144.957393
-37.79845066,144.9573969
-37.80788681,144.9713324
-37.80917137,144.9821383
-37.80202953,144.9512146
-37.79678659,144.9528531
-37.80937527,144.9610582
-37.82698413,144.9592893
-37.82523528,144.9612951
-37.81444057,144.9704823
-37.81518134,144.9639053
-37.80909449,144.9606643
-37.80972871,144.9524783
-37.8127932,144.9565431
-37.81266857,144.9646337
-37.80195737,144.9578989
-37.80213811,144.9604032
-37.81585674,144.9721595
-37.81480425,144.9608828
-37.80052164,144.9577391
-37.81818226,144.9455249
-37.78912257,144.937767
-37.79799691,144.967496
-37.82404517,144.9642681
-37.80111999,144.9565008
-37.8021135,144.9578959
-37.82380447,144.9674134
-37.80950694,144.9680184
-37.80998673,144.9786741
-37.80998529,144.9786585
-37.81513229,144.9746627
-37.82182639,144.9661611
-37.83744745,144.9802105
-37.81778767,144.9674023
-37.81773562,144.9673784
-37.80211561,144.965849
-37.80213912,144.9638253
-37.80179095,144.9539339
-37.80131342,144.9586695
-37.80794499,144.9685231
-37.81360783,144.9444467
-37.81370543,144.9425479
-37.81296881,144.9421249
-37.81297597,144.9421068
-37.81298425,144.9428075
-37.82052846,144.9417117
-37.81931054,144.945226
-37.80001476,144.9639077
-37.80007081,144.9638972
-37.80425025,144.9593706
-37.82042506,144.9685149
-37.78515057,144.9629562
-37.80193133,144.96065
-37.80574139,144.9581678
-37.80212359,144.9602673
-37.80214457,144.960469
-37.83016397,144.9727498
-37.815573,144.9792177
-37.81338683,144.9733708
-37.82040907,144.9445961
-37.81841432,144.9491441
-37.82047084,144.9489343
-37.82032204,144.9494505
-37.81989433,144.9509201
-37.81930523,144.9529765
-37.82618259,144.9613364
-37.80352091,144.9435337
-37.80354842,144.9435297
-37.80043894,144.9571532
-37.80039524,144.9571592
-37.81967643,144.9417547
-37.8198166,144.9418234
-37.79330397,144.9700688
-37.82161103,144.9447136
-37.82122621,144.947078
-37.82446751,144.9620046
-37.82447425,144.9619932
-37.80633356,144.9628039
-37.80040653,144.9571605
-37.81421291,144.9712494
-37.81419106,144.9713207
-37.82391709,144.9643551
-37.79514771,144.9274832
-37.79525319,144.9271734
-37.82135931,144.9561063
-37.79857394,144.9303819
-37.79888227,144.9683076
-37.80096824,144.9725699
-37.79363879,144.9557694
-37.79338354,144.95597
-37.79296803,144.9565265
-37.81274903,144.9651698
-37.80910972,144.9637365
-37.79635565,144.9537657
-37.79509017,144.954899
-37.79500419,144.9549715
-37.79480973,144.9551485
-37.79342395,144.9566625
-37.79359599,144.9562476
-37.79576231,144.9256869
-37.82639145,144.9602264
-37.82651269,144.9602805
-37.82475139,144.9633646
-37.79618562,144.9268652
-37.82515001,144.9666982
-37.79506419,144.9401816
-37.79538933,144.9399752
-37.79323506,144.9210461
-37.79442692,144.939834
-37.79429323,144.9396354
-37.79444702,144.9394577
-37.79501339,144.9399151
-37.79442054,144.9407826
-37.7923301,144.9256919
-37.79721357,144.9532785
-37.80956565,144.9576706
-37.82407096,144.9519798
-37.82409707,144.9520352
-37.82395119,144.9497011
-37.80347717,144.9439032
-37.82114595,144.9571522
-37.82118252,144.9571776
-37.82110796,144.957129
-37.82111782,144.9571361
-37.8106964,144.961657
-37.80440319,144.9607447
-37.79397774,144.9746362
-37.79416688,144.974614
-37.81205018,144.9620234
-37.81192373,144.9595303
-37.81192088,144.9595374
-37.7977336,144.9739134
-37.79773274,144.9738953
-37.81820909,144.9490124
-37.82146342,144.9442956
-37.8232797,144.9414928
-37.79573296,144.9521029
-37.8228229,144.9401536
-37.79515009,144.9425129
-37.81712343,144.9456049
-37.81504974,144.9392772
-37.79943704,144.940712
-37.80052041,144.9468162
-37.8042309,144.9611879
-37.84129235,144.9848931
-37.7961226,144.9742721
-37.79595126,144.9742968
-37.79328038,144.9703578
-37.82067379,144.9513722
-37.79853451,144.9651922
-37.82104241,144.9425475
-37.82089009,144.9419173
-37.8084046,144.9751321
-37.81194994,144.9383124
-37.82120234,144.9444135
-37.81352226,144.9898198
-37.8161631,144.9355149
-37.82376226,144.9419252
-37.79619129,144.9648542
-37.79433513,144.930851
-37.80707718,144.9520637
-37.81349147,144.9507843
-37.81345515,144.9509032
-37.79436076,144.9167701
-37.81992905,144.9442525
-37.80627972,144.9605789
-37.81542045,144.9587803
-37.8142045,144.9388173
-37.81425619,144.9386765
-37.81288405,144.9422771
-37.81878006,144.9478582
-37.79745086,144.9712313
-37.81474009,144.9632467
-37.81035253,144.9652429
-37.81203824,144.9777592
-37.801127,144.9565098
-37.80729648,144.959432
-37.81326714,144.9704974
-37.81840397,144.94915
-37.81231091,144.9733493
-37.80884531,144.949191
-37.82918281,144.9668986
-37.81623928,144.9384072
-37.81556534,144.9396761
-37.81549515,144.9402228
-37.79351007,144.9236449
-37.81891778,144.9429896
-37.81892219,144.9430099
-37.8186785,144.9441445
-37.81870631,144.9441114
-37.82823728,144.9646501
-37.79956671,144.9570455
-37.81994541,144.9660797
-37.79932275,144.9550252
-37.82383284,144.9683049
-37.81785909,144.9580665
-37.81983915,144.9434182
-37.81620431,144.9644659
-37.79982794,144.9472033
-37.81465171,144.9449762
-37.79709024,144.9679244
-37.80642093,144.9583371
-37.79647308,144.9246594
-37.79260366,144.9705499
-37.81452634,144.9380937
-37.8108996,144.9645264
-37.82093439,144.9490369
-37.82086441,144.9461702
-37.81928826,144.9486566
-37.82006879,144.9671867
-37.7964786,144.9351703
-37.79637636,144.9352703
-37.82133756,144.9562135
-37.80100191,144.9729239
-37.80074043,144.9704414
-37.80922174,144.9637839
-37.79569391,144.9257324
-37.81488844,144.9649053
-37.81319784,144.9670182
-37.81059191,144.9616075
-37.81074089,144.9616759
-37.80318669,144.9690046
-37.81407254,144.9659755
-37.79564151,144.9446605
-37.79522012,144.9741965
-37.79516913,144.9737263
-37.7953366,144.9750899
-37.79334137,144.9747588
-37.79362996,144.974698
-37.79472747,144.974507
-37.79513567,144.9744475
-37.79462157,144.9744177
-37.7945199,144.9744215
-37.79427651,144.9744597
-37.8103909,144.9645118
-37.81849013,144.9466215
-37.81848246,144.9466159
-37.82101666,144.9470352
-37.80133772,144.9452114
-37.82122313,144.9471081
-37.82037797,144.9502975
-37.82041592,144.9503239
-37.82043203,144.9503381
-37.80297362,144.96067
-37.79048758,144.9428942
-37.82113425,144.9466106
-37.82114553,144.9465913
-37.80460346,144.9616052
-37.79423841,144.9733503
-37.7945027,144.9284488
-37.81290976,144.9624112
-37.81797977,144.9618639
-37.81759671,144.9551607
-37.81764691,144.9594988
-37.79893125,144.9536126
-37.82197578,144.9374295
-37.80130561,144.9621835
-37.80315053,144.9583559
-37.79221693,144.9220174
-37.79478563,144.9425783
-37.80670515,144.9615409
-37.81621531,144.9698212
-37.81147401,144.9610678
-37.81560438,144.9891413
-37.8170835,144.9573212
-37.7965225,144.974196
-37.79620994,144.9741316
-37.8184208,144.9466615
-37.82066845,144.9441587
-37.79941467,144.9552641
-37.79940861,144.9552783
-37.79988125,144.9476817
-37.80212746,144.9620367
-37.803025,144.9676087
-37.81044396,144.9847979
-37.80494899,144.965676
-37.81544935,144.9865133
-37.8151024,144.9834379
-37.81507692,144.9833289
-37.81507249,144.9843177
-37.81149046,144.9561532
-37.79343878,144.9666001
-37.81620177,144.9555078
-37.81977351,144.9418074
-37.82213432,144.9446351
-37.82072002,144.942133
-37.80622567,144.95824
-37.79844321,144.9687046
-37.81618117,144.9698011
-37.81399776,144.9668536
-37.80330818,144.9632709
-37.80330551,144.9632518
-37.80490742,144.9652839
-37.80491178,144.9653274
-37.81344563,144.9662025
-37.8140059,144.9659525
-37.79986014,144.9432073
-37.80477317,144.9603466
-37.80390169,144.9587064
-37.81456505,144.9690623
-37.81502666,144.9689751
-37.80999601,144.9726875
-37.81296769,144.9594961
-37.81481745,144.9523636
-37.80866073,144.9523178
-37.80200105,144.9608251
-37.80086682,144.9672306
-37.82043964,144.9638656
-37.81273335,144.9738188
-37.8073189,144.9555343
-37.81203604,144.9777365
-37.81843431,144.944982
-37.81114981,144.9616064
-37.81112733,144.9615988
-37.80994379,144.9581748
-37.81212598,144.9650985
-37.80499928,144.9506459
-37.8050242,144.9506382
-37.80176089,144.9542939
-37.79520504,144.9740375
-37.79522761,144.9741919
-37.79432953,144.9745767
-37.79452167,144.9744356
-37.79394097,144.9745364
-37.8204244,144.9503299
-37.79501371,144.9277188
-37.79542727,144.9270078
-37.7953808,144.9269532
-37.79460586,144.9282836
-37.79871141,144.9310101
-37.81666111,144.9543777
-37.79879984,144.9692501
-37.81658158,144.9624462
-37.79350464,144.9212067
-37.79635032,144.9537704
-37.79369098,144.9212871
-37.79493572,144.9401995
-37.79445035,144.9399679
-37.79432308,144.9394871
-37.79479421,144.9394097
-37.79443682,144.9409305
-37.79209405,144.9240688
-37.79745694,144.9688811
-37.79782779,144.9726733
-37.79751881,144.9730735
-37.79676434,144.9740474
-37.81821382,144.9489996
-37.79329921,144.9564952
-37.79495865,144.9559039
-37.82405268,144.9512188
-37.81735151,144.9539888
-37.80204906,144.9480248
-37.80212301,144.9477852
-37.81314279,144.9625145
-37.8180608,144.9495219
-37.8066652,144.9640551
-37.8042272,144.9611462
-37.80206819,144.9620535
-37.81591235,144.9577429
-37.79324799,144.9714328
-37.79652346,144.9742104
-37.79578103,144.9743391
-37.80215684,144.9480097
-37.80971246,144.9758126
-37.80972317,144.9758116
-37.80596427,144.9582989
-37.81842079,144.9495932
-37.82100367,144.9516291
-37.8154614,144.986754
-37.8151051,144.9844908
-37.815134,144.9848732
-37.81538881,144.9870416
-37.81543714,144.9874861
-37.81643533,144.9335666
-37.81728417,144.9339537
-37.82011063,144.942472
-37.82209566,144.9444902
-37.8039966,144.960205
-37.81970897,144.9417754
-37.80495072,144.9483751
-37.8041577,144.944402
-37.80480237,144.9643361
-37.8107943,144.9642581
-37.80148139,144.9546494
-37.80326326,144.9497091
-37.81344686,144.9731518
-37.795253,144.972787
-37.79522868,144.9726308
-37.79510833,144.9714404
-37.79499592,144.9720242
-37.79506491,144.972671
-37.79955279,144.9507876
-37.79368345,144.9745855
-37.81392029,144.9423427
-37.81847427,144.9466116
-37.81957159,144.9452919
-37.79610499,144.9352483
-37.79492184,144.9278857
-37.7949581,144.9276677
-37.7949632,144.9276705
-37.79488925,144.9277957
-37.79867453,144.9681815
-37.79884173,144.9697718
-37.81726869,144.9685199
-37.81659404,144.9623955
-37.79440232,144.9555075
-37.7944114,144.955501
-37.79431316,144.9555885
-37.83040409,144.9691393
-37.79565023,144.9544
-37.79381832,144.9563105
-37.80750191,144.9623024
-37.82634098,144.9602004
-37.82638454,144.9602229
-37.8264966,144.9602723
-37.82474449,144.9633619
-37.79356545,144.9215071
-37.79368164,144.9212838
-37.79512198,144.9400286
-37.79479106,144.9393947
-37.79488252,144.939677
-37.79500487,144.9399175
-37.79720782,144.9532692
-37.80093155,144.9459649
-37.81681224,144.954668
-37.81598927,144.9585047
-37.81602287,144.9585143
-37.80351101,144.9565953
-37.79860918,144.9675487
-37.8040876,144.9599229
-37.79881263,144.9641034
-37.80547983,144.9689943
-37.8211777,144.9571751
-37.82118886,144.9571841
-37.79989374,144.9583024
-37.81164901,144.9618328
-37.81572624,144.9377892
-37.80836505,144.9472557
-37.80834308,144.9472825
-37.80833577,144.9472921
-37.79484154,144.9744849
-37.81093711,144.9645435
-37.81048483,144.9645081
-37.81049153,144.9644841
-37.80000314,144.9592281
-37.80541968,144.9587973
-37.81805916,144.9461653
-37.79456281,144.9285052
-37.79450747,144.928454
-37.79750308,144.9730759
-37.79753535,144.973071
-37.79758235,144.9730632
-37.79410325,144.9664297
-37.79347835,144.9559647
-37.81829109,144.9487327
-37.8182777,144.9487766
-37.81820533,144.9490242
-37.79460406,144.9553293
-37.81791328,144.9500345
-37.8232797,144.9414928
-37.79339856,144.9564093
-37.80486819,144.9579311
-37.804974,144.957989
-37.7947942,144.9557907
-37.79309889,144.9562777
-37.82405538,144.9512447
-37.79574042,144.9521068
-37.79570793,144.9520889
-37.79791057,144.9690731
-37.80908208,144.9609204
-37.81341246,144.9546989
-37.80907716,144.9611935
-37.81781766,144.9543713
-37.80214822,144.9480113
-37.80201363,144.9467214
-37.80188318,144.9465376
-37.80198758,144.9464886
-37.80197961,144.9464916
-37.80182713,144.9460986
-37.81252323,144.9622382
-37.81313307,144.9625097
-37.81760082,144.9551434
-37.80661863,144.961634
-37.79894001,144.9536031
-37.80028504,144.9636378
-37.80028989,144.9636629
-37.81806581,144.9494995
-37.81343847,144.9435209
-37.80124138,144.9621953
-37.7932489,144.9700684
-37.79568744,144.9424189
-37.79932304,144.940588
-37.80066518,144.9481211
-37.80445244,144.9611742
-37.81239639,144.9691574
-37.82797674,144.9575356
-37.81147812,144.9610449
-37.80629108,144.9606782
-37.81560211,144.9891239
-37.81293408,144.9604533
-37.78840763,144.923778
-37.81707652,144.9573449
-37.82092234,144.9441555
-37.82093491,144.944163
-37.82101961,144.9441986
-37.82069909,144.9441742
-37.81837333,144.9466368
-37.81836218,144.9466331
-37.81935161,144.9473273
-37.81917015,144.9471334
-37.81254024,144.9622471
-37.805347,144.9602455
-37.79423147,144.9287217
-37.79423134,144.9287096
-37.79506733,144.9430271
-37.81945321,144.9504125
-37.82066046,144.9513574
-37.79731474,144.9529135
-37.80213655,144.9620355
-37.82115239,144.9439013
-37.81801035,144.9496884
-37.81044672,144.984827
-37.81513765,144.9634166
-37.81080572,144.9881193
-37.80036749,144.9627987
-37.81524507,144.9847288
-37.8155285,144.9873585
-37.81729436,144.9339334
-37.81542243,144.9587693
-37.81098441,144.950971
-37.81873196,144.9441817
-37.79857552,144.9653539
-37.80557314,144.9617151
-37.79998335,144.9572184
-37.80053099,144.9571508
-37.80051804,144.9571523
-37.79498956,144.9559299
-37.82793766,144.9575845
-37.79966507,144.956087
-37.82672263,144.9593267
-37.82199734,144.9357236
-37.80228022,144.949236
-37.79733118,144.9581589
-37.81623942,144.9643333
-37.81114188,144.9671845
-37.80743889,144.942762
-37.79799831,144.934511
-37.81808026,144.9572522
-37.81520019,144.9844598
-37.8046028,144.9494783
-37.8138889,144.9683103
-37.79942123,144.9552368
-37.7987336,144.9641241
-37.81197185,144.9535427
-37.81198562,144.9535464
-37.81572591,144.9639673
-37.81010527,144.9692845
-37.81008974,144.9668809
-37.80779072,144.9613018
-37.80912815,144.9658141
-37.81095054,144.9631002
-37.81314352,144.9666696
